
-------------------------------------------------------------------------------
eosDaniela/eosSLy4,  MDIVxSDIV=151x301,  accuracy=1e-06
-------------------------------------------------------------------------------
   rho_c        M         M_0         R         Omega      Omega_p       T/W           C*J/GM_s^2      I        h_plus       h_minus       Z_p      Z_b        Z_f       omega_c/Omega   r_e     r_ratio     Omega_pa    Omega+    u_phi    r_plus     r_minus    exp_gamma_eq    exp_gamma_plus    exp_gamma_minus    conv_rad    conv_plus    conv_minus  chi    q    Mgeom    M2_geom   Jgeom   S3_geom    M2_asy    M2    S3_asy    S3    B0_geom    B0/M^2    M2^GH_geom   S3^GH_geom   M4_geom   M4_asy^GH_geom   B2/M^4   S5_geom  B2_asy/M^4   M4_asy_geom   S5_asy_geom  M4_geom_2points  M4_geom_3points  M4_geom_4points
-------------------------------------------------------------------------------
9.47690e+14 1.44321e+00 1.58803e+00 1.25687e+01 4.46667e-01 9.79249e-01 3.68720e-02 7.93277e-01 1.56082e+00 0.00000e+00 3.69871e+00 2.60399e-01 5.60027e-01 -2.29901e-02 4.59088e-01 1.02897e+01 8.68130e-01 9.79249e-01 9.79249e-01 4.64620e+00 0.00000e+00 1.40355e+01 9.89792e-01 1.00000e+00 9.94554e-01 1.22149e+00 1.00000e+00 1.15902e+00 3.80862e-01 -6.59515e-01 2.12925e+00 -6.36257e+00 1.72671e+00 -1.02562e+01 -8.57440e+01 -8.56905e+01 -4.14412e-01 -4.14099e-01 -1.06380e+00 -2.34643e-01 -6.56023e+00 -1.05447e+01 6.43619e+01 9.28440e+01 8.30907e-02 -8.54735e+03 7.25440e+05 9.08395e+01 -6.10506e+07 4.71651e+01 4.60728e+01 4.57492e+01 
---------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------
r/(r+r_e)  cos(theta)     rho        gamma      alpha      omega     pressure   Omega
4.6328700e-01 9.7333333e-01 -4.5354236e-01 -1.2860288e-02 2.2027548e-01 6.7012631e-02 2.6693848e+27 4.4666733e-01
4.6328700e-01 9.8000000e-01 -4.5329411e-01 -1.2848785e-02 2.2017311e-01 6.6909834e-02 1.5446995e+27 4.4666733e-01
4.6328700e-01 9.8666667e-01 -4.5304537e-01 -1.2837209e-02 2.2007071e-01 6.6806797e-02 8.2617880e+26 4.4666733e-01
4.6328700e-01 9.9333333e-01 -4.5279618e-01 -1.2825546e-02 2.1996842e-01 6.6703417e-02 4.0115215e+26 4.4666733e-01
4.6328700e-01 1.0000000e+00 -4.5254659e-01 -1.2813781e-02 2.1986641e-01 6.6599551e-02 1.6844998e+26 4.4666733e-01
4.6662000e-01 0.0000000e+00 -4.6959642e-01 -1.3495432e-02 2.2653913e-01 7.4531101e-02 8.2334350e+32 4.4666733e-01
4.6662000e-01 6.6666667e-03 -4.6959517e-01 -1.3495376e-02 2.2653835e-01 7.4530526e-02 8.2314645e+32 4.4666733e-01
4.6662000e-01 1.3333333e-02 -4.6959141e-01 -1.3495209e-02 2.2653682e-01 7.4528803e-02 8.2255544e+32 4.4666733e-01
4.6662000e-01 2.0000000e-02 -4.6958516e-01 -1.3494929e-02 2.2653427e-01 7.4525931e-02 8.2157086e+32 4.4666733e-01
4.6662000e-01 2.6666667e-02 -4.6957640e-01 -1.3494539e-02 2.2653071e-01 7.4521912e-02 8.2019336e+32 4.4666733e-01
4.6662000e-01 3.3333333e-02 -4.6956514e-01 -1.3494036e-02 2.2652612e-01 7.4516744e-02 8.1842386e+32 4.4666733e-01
4.6662000e-01 4.0000000e-02 -4.6955139e-01 -1.3493422e-02 2.2652051e-01 7.4510431e-02 8.1626354e+32 4.4666733e-01
4.6662000e-01 4.6666667e-02 -4.6953513e-01 -1.3492697e-02 2.2651389e-01 7.4502971e-02 8.1371385e+32 4.4666733e-01
4.6662000e-01 5.3333333e-02 -4.6951638e-01 -1.3491861e-02 2.2650625e-01 7.4494368e-02 8.1077652e+32 4.4666733e-01
4.6662000e-01 6.0000000e-02 -4.6949514e-01 -1.3490913e-02 2.2649759e-01 7.4484621e-02 8.0745353e+32 4.4666733e-01
4.6662000e-01 6.6666667e-02 -4.6947142e-01 -1.3489854e-02 2.2648792e-01 7.4473733e-02 8.0374716e+32 4.4666733e-01
4.6662000e-01 7.3333333e-02 -4.6944520e-01 -1.3488684e-02 2.2647723e-01 7.4461705e-02 7.9965995e+32 4.4666733e-01
4.6662000e-01 8.0000000e-02 -4.6941650e-01 -1.3487404e-02 2.2646554e-01 7.4448539e-02 7.9519475e+32 4.4666733e-01
4.6662000e-01 8.6666667e-02 -4.6938533e-01 -1.3486013e-02 2.2645283e-01 7.4434237e-02 7.9035468e+32 4.4666733e-01
4.6662000e-01 9.3333333e-02 -4.6935168e-01 -1.3484512e-02 2.2643911e-01 7.4418801e-02 7.8514317e+32 4.4666733e-01
4.6662000e-01 1.0000000e-01 -4.6931556e-01 -1.3482900e-02 2.2642439e-01 7.4402233e-02 7.7956395e+32 4.4666733e-01
4.6662000e-01 1.0666667e-01 -4.6927697e-01 -1.3481179e-02 2.2640866e-01 7.4384537e-02 7.7362103e+32 4.4666733e-01
4.6662000e-01 1.1333333e-01 -4.6923592e-01 -1.3479348e-02 2.2639192e-01 7.4365713e-02 7.6731878e+32 4.4666733e-01
4.6662000e-01 1.2000000e-01 -4.6919242e-01 -1.3477407e-02 2.2637418e-01 7.4345766e-02 7.6066186e+32 4.4666733e-01
4.6662000e-01 1.2666667e-01 -4.6914646e-01 -1.3475358e-02 2.2635544e-01 7.4324698e-02 7.5365528e+32 4.4666733e-01
4.6662000e-01 1.3333333e-01 -4.6909806e-01 -1.3473200e-02 2.2633571e-01 7.4302511e-02 7.4630435e+32 4.4666733e-01
4.6662000e-01 1.4000000e-01 -4.6904722e-01 -1.3470933e-02 2.2631498e-01 7.4279210e-02 7.3861475e+32 4.4666733e-01
4.6662000e-01 1.4666667e-01 -4.6899395e-01 -1.3468558e-02 2.2629325e-01 7.4254796e-02 7.3059251e+32 4.4666733e-01
4.6662000e-01 1.5333333e-01 -4.6893825e-01 -1.3466075e-02 2.2627053e-01 7.4229274e-02 7.2224400e+32 4.4666733e-01
4.6662000e-01 1.6000000e-01 -4.6888012e-01 -1.3463484e-02 2.2624682e-01 7.4202646e-02 7.1357597e+32 4.4666733e-01
4.6662000e-01 1.6666667e-01 -4.6881958e-01 -1.3460787e-02 2.2622213e-01 7.4174916e-02 7.0459554e+32 4.4666733e-01
4.6662000e-01 1.7333333e-01 -4.6875664e-01 -1.3457982e-02 2.2619645e-01 7.4146087e-02 6.9531019e+32 4.4666733e-01
4.6662000e-01 1.8000000e-01 -4.6869129e-01 -1.3455071e-02 2.2616979e-01 7.4116164e-02 6.8572780e+32 4.4666733e-01
4.6662000e-01 1.8666667e-01 -4.6862355e-01 -1.3452054e-02 2.2614215e-01 7.4085149e-02 6.7585664e+32 4.4666733e-01
4.6662000e-01 1.9333333e-01 -4.6855341e-01 -1.3448932e-02 2.2611354e-01 7.4053048e-02 6.6570538e+32 4.4666733e-01
4.6662000e-01 2.0000000e-01 -4.6848090e-01 -1.3445704e-02 2.2608395e-01 7.4019863e-02 6.5528308e+32 4.4666733e-01
4.6662000e-01 2.0666667e-01 -4.6840602e-01 -1.3442372e-02 2.2605339e-01 7.3985599e-02 6.4459921e+32 4.4666733e-01
4.6662000e-01 2.1333333e-01 -4.6832877e-01 -1.3438935e-02 2.2602186e-01 7.3950260e-02 6.3366367e+32 4.4666733e-01
4.6662000e-01 2.2000000e-01 -4.6824916e-01 -1.3435395e-02 2.2598937e-01 7.3913849e-02 6.2248674e+32 4.4666733e-01
4.6662000e-01 2.2666667e-01 -4.6816721e-01 -1.3431751e-02 2.2595592e-01 7.3876373e-02 6.1107915e+32 4.4666733e-01
4.6662000e-01 2.3333333e-01 -4.6808292e-01 -1.3428004e-02 2.2592151e-01 7.3837835e-02 5.9945201e+32 4.4666733e-01
4.6662000e-01 2.4000000e-01 -4.6799629e-01 -1.3424155e-02 2.2588615e-01 7.3798239e-02 5.8761687e+32 4.4666733e-01
4.6662000e-01 2.4666667e-01 -4.6790734e-01 -1.3420205e-02 2.2584984e-01 7.3757591e-02 5.7558570e+32 4.4666733e-01
4.6662000e-01 2.5333333e-01 -4.6781608e-01 -1.3416153e-02 2.2581257e-01 7.3715895e-02 5.6337084e+32 4.4666733e-01
4.6662000e-01 2.6000000e-01 -4.6772251e-01 -1.3412000e-02 2.2577437e-01 7.3673157e-02 5.5098509e+32 4.4666733e-01
4.6662000e-01 2.6666667e-01 -4.6762665e-01 -1.3407747e-02 2.2573522e-01 7.3629382e-02 5.3844159e+32 4.4666733e-01
4.6662000e-01 2.7333333e-01 -4.6752851e-01 -1.3403394e-02 2.2569514e-01 7.3584576e-02 5.2575964e+32 4.4666733e-01
4.6662000e-01 2.8000000e-01 -4.6742810e-01 -1.3398943e-02 2.2565413e-01 7.3538743e-02 5.1296159e+32 4.4666733e-01
4.6662000e-01 2.8666667e-01 -4.6732542e-01 -1.3394393e-02 2.2561219e-01 7.3491889e-02 5.0006146e+32 4.4666733e-01
4.6662000e-01 2.9333333e-01 -4.6722049e-01 -1.3389745e-02 2.2556933e-01 7.3444022e-02 4.8707138e+32 4.4666733e-01
4.6662000e-01 3.0000000e-01 -4.6711332e-01 -1.3385000e-02 2.2552555e-01 7.3395147e-02 4.7400436e+32 4.4666733e-01
4.6662000e-01 3.0666667e-01 -4.6700392e-01 -1.3380159e-02 2.2548086e-01 7.3345270e-02 4.6087405e+32 4.4666733e-01
4.6662000e-01 3.1333333e-01 -4.6689231e-01 -1.3375221e-02 2.2543526e-01 7.3294398e-02 4.4769424e+32 4.4666733e-01
4.6662000e-01 3.2000000e-01 -4.6677850e-01 -1.3370188e-02 2.2538875e-01 7.3242538e-02 4.3447888e+32 4.4666733e-01
4.6662000e-01 3.2666667e-01 -4.6666249e-01 -1.3365061e-02 2.2534135e-01 7.3189698e-02 4.2124205e+32 4.4666733e-01
4.6662000e-01 3.3333333e-01 -4.6654431e-01 -1.3359840e-02 2.2529305e-01 7.3135884e-02 4.0799794e+32 4.4666733e-01
4.6662000e-01 3.4000000e-01 -4.6642397e-01 -1.3354525e-02 2.2524387e-01 7.3081105e-02 3.9476088e+32 4.4666733e-01
4.6662000e-01 3.4666667e-01 -4.6630149e-01 -1.3349118e-02 2.2519380e-01 7.3025368e-02 3.8154541e+32 4.4666733e-01
4.6662000e-01 3.5333333e-01 -4.6617687e-01 -1.3343619e-02 2.2514286e-01 7.2968682e-02 3.6836966e+32 4.4666733e-01
4.6662000e-01 3.6000000e-01 -4.6605013e-01 -1.3338028e-02 2.2509105e-01 7.2911056e-02 3.5525127e+32 4.4666733e-01
4.6662000e-01 3.6666667e-01 -4.6592130e-01 -1.3332348e-02 2.2503837e-01 7.2852497e-02 3.4220674e+32 4.4666733e-01
4.6662000e-01 3.7333333e-01 -4.6579038e-01 -1.3326577e-02 2.2498483e-01 7.2793016e-02 3.2925254e+32 4.4666733e-01
4.6662000e-01 3.8000000e-01 -4.6565740e-01 -1.3320717e-02 2.2493045e-01 7.2732621e-02 3.1640507e+32 4.4666733e-01
4.6662000e-01 3.8666667e-01 -4.6552236e-01 -1.3314770e-02 2.2487522e-01 7.2671322e-02 3.0368058e+32 4.4666733e-01
4.6662000e-01 3.9333333e-01 -4.6538529e-01 -1.3308734e-02 2.2481915e-01 7.2609130e-02 2.9109513e+32 4.4666733e-01
4.6662000e-01 4.0000000e-01 -4.6524621e-01 -1.3302612e-02 2.2476225e-01 7.2546054e-02 2.7866456e+32 4.4666733e-01
4.6662000e-01 4.0666667e-01 -4.6510513e-01 -1.3296404e-02 2.2470453e-01 7.2482105e-02 2.6640440e+32 4.4666733e-01
4.6662000e-01 4.1333333e-01 -4.6496208e-01 -1.3290111e-02 2.2464600e-01 7.2417294e-02 2.5432985e+32 4.4666733e-01
4.6662000e-01 4.2000000e-01 -4.6481707e-01 -1.3283733e-02 2.2458665e-01 7.2351631e-02 2.4245569e+32 4.4666733e-01
4.6662000e-01 4.2666667e-01 -4.6467011e-01 -1.3277271e-02 2.2452650e-01 7.2285128e-02 2.3079625e+32 4.4666733e-01
4.6662000e-01 4.3333333e-01 -4.6452125e-01 -1.3270727e-02 2.2446556e-01 7.2217797e-02 2.1936533e+32 4.4666733e-01
4.6662000e-01 4.4000000e-01 -4.6437048e-01 -1.3264100e-02 2.2440384e-01 7.2149649e-02 2.0817766e+32 4.4666733e-01
4.6662000e-01 4.4666667e-01 -4.6421783e-01 -1.3257392e-02 2.2434133e-01 7.2080696e-02 1.9724987e+32 4.4666733e-01
4.6662000e-01 4.5333333e-01 -4.6406333e-01 -1.3250604e-02 2.2427806e-01 7.2010950e-02 1.8659407e+32 4.4666733e-01
4.6662000e-01 4.6000000e-01 -4.6390699e-01 -1.3243735e-02 2.2421402e-01 7.1940423e-02 1.7622136e+32 4.4666733e-01
4.6662000e-01 4.6666667e-01 -4.6374884e-01 -1.3236788e-02 2.2414923e-01 7.1869128e-02 1.6614198e+32 4.4666733e-01
4.6662000e-01 4.7333333e-01 -4.6358889e-01 -1.3229763e-02 2.2408369e-01 7.1797077e-02 1.5636524e+32 4.4666733e-01
4.6662000e-01 4.8000000e-01 -4.6342717e-01 -1.3222660e-02 2.2401742e-01 7.1724283e-02 1.4689955e+32 4.4666733e-01
4.6662000e-01 4.8666667e-01 -4.6326370e-01 -1.3215481e-02 2.2395041e-01 7.1650758e-02 1.3775229e+32 4.4666733e-01
4.6662000e-01 4.9333333e-01 -4.6309850e-01 -1.3208225e-02 2.2388269e-01 7.1576516e-02 1.2892984e+32 4.4666733e-01
4.6662000e-01 5.0000000e-01 -4.6293159e-01 -1.3200895e-02 2.2381425e-01 7.1501569e-02 1.2043716e+32 4.4666733e-01
4.6662000e-01 5.0666667e-01 -4.6276300e-01 -1.3193491e-02 2.2374512e-01 7.1425931e-02 1.1227736e+32 4.4666733e-01
4.6662000e-01 5.1333333e-01 -4.6259274e-01 -1.3186014e-02 2.2367528e-01 7.1349613e-02 1.0445249e+32 4.4666733e-01
4.6662000e-01 5.2000000e-01 -4.6242085e-01 -1.3178463e-02 2.2360476e-01 7.1272629e-02 9.6963704e+31 4.4666733e-01
4.6662000e-01 5.2666667e-01 -4.6224733e-01 -1.3170841e-02 2.2353356e-01 7.1194993e-02 8.9811252e+31 4.4666733e-01
4.6662000e-01 5.3333333e-01 -4.6207221e-01 -1.3163148e-02 2.2346170e-01 7.1116716e-02 8.2994085e+31 4.4666733e-01
4.6662000e-01 5.4000000e-01 -4.6189552e-01 -1.3155385e-02 2.2338917e-01 7.1037812e-02 7.6509080e+31 4.4666733e-01
4.6662000e-01 5.4666667e-01 -4.6171728e-01 -1.3147553e-02 2.2331599e-01 7.0958294e-02 7.0352672e+31 4.4666733e-01
4.6662000e-01 5.5333333e-01 -4.6153750e-01 -1.3139652e-02 2.2324217e-01 7.0878173e-02 6.4520719e+31 4.4666733e-01
4.6662000e-01 5.6000000e-01 -4.6135621e-01 -1.3131683e-02 2.2316772e-01 7.0797464e-02 5.9008482e+31 4.4666733e-01
4.6662000e-01 5.6666667e-01 -4.6117344e-01 -1.3123647e-02 2.2309264e-01 7.0716178e-02 5.3810312e+31 4.4666733e-01
4.6662000e-01 5.7333333e-01 -4.6098920e-01 -1.3115545e-02 2.2301694e-01 7.0634329e-02 4.8919038e+31 4.4666733e-01
4.6662000e-01 5.8000000e-01 -4.6080351e-01 -1.3107378e-02 2.2294064e-01 7.0551927e-02 4.4327463e+31 4.4666733e-01
4.6662000e-01 5.8666667e-01 -4.6061640e-01 -1.3099146e-02 2.2286374e-01 7.0468986e-02 4.0028136e+31 4.4666733e-01
4.6662000e-01 5.9333333e-01 -4.6042788e-01 -1.3090850e-02 2.2278625e-01 7.0385518e-02 3.6013322e+31 4.4666733e-01
4.6662000e-01 6.0000000e-01 -4.6023799e-01 -1.3082491e-02 2.2270818e-01 7.0301535e-02 3.2274624e+31 4.4666733e-01
4.6662000e-01 6.0666667e-01 -4.6004674e-01 -1.3074069e-02 2.2262954e-01 7.0217049e-02 2.8802992e+31 4.4666733e-01
4.6662000e-01 6.1333333e-01 -4.5985415e-01 -1.3065586e-02 2.2255034e-01 7.0132071e-02 2.5589517e+31 4.4666733e-01
4.6662000e-01 6.2000000e-01 -4.5966024e-01 -1.3057043e-02 2.2247059e-01 7.0046614e-02 2.2625188e+31 4.4666733e-01
4.6662000e-01 6.2666667e-01 -4.5946504e-01 -1.3048439e-02 2.2239029e-01 6.9960689e-02 1.9900817e+31 4.4666733e-01
4.6662000e-01 6.3333333e-01 -4.5926856e-01 -1.3039776e-02 2.2230946e-01 6.9874307e-02 1.7406607e+31 4.4666733e-01
4.6662000e-01 6.4000000e-01 -4.5907083e-01 -1.3031055e-02 2.2222810e-01 6.9787480e-02 1.5133081e+31 4.4666733e-01
4.6662000e-01 6.4666667e-01 -4.5887187e-01 -1.3022276e-02 2.2214622e-01 6.9700220e-02 1.3070745e+31 4.4666733e-01
4.6662000e-01 6.5333333e-01 -4.5867169e-01 -1.3013441e-02 2.2206384e-01 6.9612538e-02 1.1209899e+31 4.4666733e-01
4.6662000e-01 6.6000000e-01 -4.5847032e-01 -1.3004549e-02 2.2198096e-01 6.9524444e-02 9.5406171e+30 4.4666733e-01
4.6662000e-01 6.6666667e-01 -4.5826778e-01 -1.2995602e-02 2.2189758e-01 6.9435950e-02 8.0531722e+30 4.4666733e-01
4.6662000e-01 6.7333333e-01 -4.5806409e-01 -1.2986600e-02 2.2181372e-01 6.9347067e-02 6.7375702e+30 4.4666733e-01
4.6662000e-01 6.8000000e-01 -4.5785926e-01 -1.2977544e-02 2.2172939e-01 6.9257805e-02 5.5839956e+30 4.4666733e-01
4.6662000e-01 6.8666667e-01 -4.5765332e-01 -1.2968435e-02 2.2164460e-01 6.9168176e-02 4.5822642e+30 4.4666733e-01
4.6662000e-01 6.9333333e-01 -4.5744629e-01 -1.2959273e-02 2.2155934e-01 6.9078190e-02 3.7224373e+30 4.4666733e-01
4.6662000e-01 7.0000000e-01 -4.5723818e-01 -1.2950060e-02 2.2147364e-01 6.8987858e-02 2.9910697e+30 4.4666733e-01
4.6662000e-01 7.0666667e-01 -4.5702902e-01 -1.2940796e-02 2.2138749e-01 6.8897190e-02 2.3767243e+30 4.4666733e-01
4.6662000e-01 7.1333333e-01 -4.5681882e-01 -1.2931482e-02 2.2130092e-01 6.8806197e-02 1.8963815e+30 4.4666733e-01
4.6662000e-01 7.2000000e-01 -4.5660760e-01 -1.2922118e-02 2.2121391e-01 6.8714888e-02 1.5678500e+30 4.4666733e-01
4.6662000e-01 7.2666667e-01 -4.5639538e-01 -1.2912705e-02 2.2112649e-01 6.8623274e-02 1.3372643e+30 4.4666733e-01
4.6662000e-01 7.3333333e-01 -4.5618217e-01 -1.2903243e-02 2.2103865e-01 6.8531363e-02 1.1646999e+30 4.4666733e-01
4.6662000e-01 7.4000000e-01 -4.5596800e-01 -1.2893735e-02 2.2095041e-01 6.8439167e-02 1.0234840e+30 4.4666733e-01
4.6662000e-01 7.4666667e-01 -4.5575287e-01 -1.2884179e-02 2.2086177e-01 6.8346693e-02 8.9954495e+29 4.4666733e-01
4.6662000e-01 7.5333333e-01 -4.5553681e-01 -1.2874577e-02 2.2077274e-01 6.8253951e-02 7.8662978e+29 4.4666733e-01
4.6662000e-01 7.6000000e-01 -4.5531983e-01 -1.2864930e-02 2.2068333e-01 6.8160950e-02 6.8434025e+29 4.4666733e-01
4.6662000e-01 7.6666667e-01 -4.5510195e-01 -1.2855238e-02 2.2059354e-01 6.8067698e-02 5.9325053e+29 4.4666733e-01
4.6662000e-01 7.7333333e-01 -4.5488317e-01 -1.2845501e-02 2.2050337e-01 6.7974202e-02 5.1233081e+29 4.4666733e-01
4.6662000e-01 7.8000000e-01 -4.5466353e-01 -1.2835720e-02 2.2041284e-01 6.7880471e-02 4.3957144e+29 4.4666733e-01
4.6662000e-01 7.8666667e-01 -4.5444302e-01 -1.2825897e-02 2.2032195e-01 6.7786511e-02 3.7478729e+29 4.4666733e-01
4.6662000e-01 7.9333333e-01 -4.5422166e-01 -1.2816030e-02 2.2023071e-01 6.7692331e-02 3.1817449e+29 4.4666733e-01
4.6662000e-01 8.0000000e-01 -4.5399947e-01 -1.2806122e-02 2.2013911e-01 6.7597935e-02 2.6950547e+29 4.4666733e-01
4.6662000e-01 8.0666667e-01 -4.5377646e-01 -1.2796172e-02 2.2004718e-01 6.7503330e-02 2.2659120e+29 4.4666733e-01
4.6662000e-01 8.1333333e-01 -4.5355265e-01 -1.2786182e-02 2.1995491e-01 6.7408522e-02 1.8851364e+29 4.4666733e-01
4.6662000e-01 8.2000000e-01 -4.5332804e-01 -1.2776151e-02 2.1986231e-01 6.7313517e-02 1.5453264e+29 4.4666733e-01
4.6662000e-01 8.2666667e-01 -4.5310265e-01 -1.2766080e-02 2.1976939e-01 6.7218319e-02 1.2810628e+29 4.4666733e-01
4.6662000e-01 8.3333333e-01 -4.5287649e-01 -1.2755970e-02 2.1967615e-01 6.7122934e-02 1.0552683e+29 4.4666733e-01
4.6662000e-01 8.4000000e-01 -4.5264958e-01 -1.2745822e-02 2.1958259e-01 6.7027367e-02 8.5339125e+28 4.4666733e-01
4.6662000e-01 8.4666667e-01 -4.5242193e-01 -1.2735635e-02 2.1948873e-01 6.6931623e-02 6.8278970e+28 4.4666733e-01
4.6662000e-01 8.5333333e-01 -4.5219354e-01 -1.2725411e-02 2.1939458e-01 6.6835706e-02 5.4206846e+28 4.4666733e-01
4.6662000e-01 8.6000000e-01 -4.5196444e-01 -1.2715150e-02 2.1930013e-01 6.6739623e-02 4.2430408e+28 4.4666733e-01
4.6662000e-01 8.6666667e-01 -4.5173464e-01 -1.2704853e-02 2.1920539e-01 6.6643380e-02 3.2622482e+28 4.4666733e-01
4.6662000e-01 8.7333333e-01 -4.5150415e-01 -1.2694519e-02 2.1911037e-01 6.6546981e-02 2.4750861e+28 4.4666733e-01
4.6662000e-01 8.8000000e-01 -4.5127298e-01 -1.2684150e-02 2.1901508e-01 6.6450434e-02 1.8460481e+28 4.4666733e-01
4.6662000e-01 8.8666667e-01 -4.5104115e-01 -1.2673746e-02 2.1891951e-01 6.6353747e-02 1.3422871e+28 4.4666733e-01
4.6662000e-01 8.9333333e-01 -4.5080866e-01 -1.2663308e-02 2.1882368e-01 6.6256927e-02 9.4769369e+27 4.4666733e-01
4.6662000e-01 9.0000000e-01 -4.5057554e-01 -1.2652835e-02 2.1872758e-01 6.6159984e-02 6.5311400e+27 4.4666733e-01
4.6662000e-01 9.0666667e-01 -4.5034178e-01 -1.2642329e-02 2.1863122e-01 6.6062927e-02 4.3337662e+27 4.4666733e-01
4.6662000e-01 9.1333333e-01 -4.5010740e-01 -1.2631789e-02 2.1853460e-01 6.5965766e-02 2.7338727e+27 4.4666733e-01
4.6662000e-01 9.2000000e-01 -4.4987241e-01 -1.2621215e-02 2.1843773e-01 6.5868511e-02 1.6253889e+27 4.4666733e-01
4.6662000e-01 9.2666667e-01 -4.4963682e-01 -1.2610607e-02 2.1834059e-01 6.5771173e-02 9.0137191e+26 4.4666733e-01
4.6662000e-01 9.3333333e-01 -4.4940063e-01 -1.2599965e-02 2.1824321e-01 6.5673759e-02 4.5660932e+26 4.4666733e-01
4.6662000e-01 9.4000000e-01 -4.4916385e-01 -1.2589287e-02 2.1814557e-01 6.5576276e-02 2.0553194e+26 4.4666733e-01
4.6662000e-01 9.4666667e-01 -4.4892649e-01 -1.2578572e-02 2.1804768e-01 6.5478727e-02 7.4498625e+25 4.4666733e-01
4.6662000e-01 9.5333333e-01 -4.4868856e-01 -1.2567819e-02 2.1794954e-01 6.5381110e-02 1.9670479e+25 4.4666733e-01
4.6662000e-01 9.6000000e-01 -4.4845005e-01 -1.2557023e-02 2.1785118e-01 6.5283415e-02 2.2855792e+24 4.4666733e-01
4.6662000e-01 9.6666667e-01 -4.4821099e-01 -1.2546182e-02 2.1775261e-01 6.5185622e-02 2.8199848e+19 4.4666733e-01
4.6662000e-01 9.7333333e-01 -4.4797138e-01 -1.2535291e-02 2.1765386e-01 6.5087694e-02 0.0000000e+00 4.4666733e-01
4.6662000e-01 9.8000000e-01 -4.4773124e-01 -1.2524343e-02 2.1755499e-01 6.4989577e-02 0.0000000e+00 4.4666733e-01
4.6662000e-01 9.8666667e-01 -4.4749062e-01 -1.2513331e-02 2.1745606e-01 6.4891192e-02 0.0000000e+00 4.4666733e-01
4.6662000e-01 9.9333333e-01 -4.4724954e-01 -1.2502243e-02 2.1735719e-01 6.4792427e-02 0.0000000e+00 4.4666733e-01
4.6662000e-01 1.0000000e+00 -4.4700810e-01 -1.2491068e-02 2.1725852e-01 6.4693129e-02 0.0000000e+00 4.4666733e-01
4.6995300e-01 0.0000000e+00 -4.6339158e-01 -1.3129818e-02 2.2366598e-01 7.2245001e-02 4.6566490e+32 4.4666733e-01
4.6995300e-01 6.6666667e-03 -4.6339035e-01 -1.3129765e-02 2.2366521e-01 7.2244439e-02 4.6551740e+32 4.4666733e-01
4.6995300e-01 1.3333333e-02 -4.6338666e-01 -1.3129606e-02 2.2366371e-01 7.2242752e-02 4.6507508e+32 4.4666733e-01
4.6995300e-01 2.0000000e-02 -4.6338052e-01 -1.3129341e-02 2.2366120e-01 7.2239940e-02 4.6433848e+32 4.4666733e-01
4.6995300e-01 2.6666667e-02 -4.6337193e-01 -1.3128971e-02 2.2365768e-01 7.2236005e-02 4.6330849e+32 4.4666733e-01
4.6995300e-01 3.3333333e-02 -4.6336088e-01 -1.3128495e-02 2.2365316e-01 7.2230946e-02 4.6198637e+32 4.4666733e-01
4.6995300e-01 4.0000000e-02 -4.6334738e-01 -1.3127913e-02 2.2364764e-01 7.2224765e-02 4.6037371e+32 4.4666733e-01
4.6995300e-01 4.6666667e-02 -4.6333143e-01 -1.3127225e-02 2.2364112e-01 7.2217463e-02 4.5847247e+32 4.4666733e-01
4.6995300e-01 5.3333333e-02 -4.6331304e-01 -1.3126432e-02 2.2363359e-01 7.2209040e-02 4.5628497e+32 4.4666733e-01
4.6995300e-01 6.0000000e-02 -4.6329220e-01 -1.3125534e-02 2.2362507e-01 7.2199500e-02 4.5381386e+32 4.4666733e-01
4.6995300e-01 6.6666667e-02 -4.6326891e-01 -1.3124530e-02 2.2361554e-01 7.2188842e-02 4.5106215e+32 4.4666733e-01
4.6995300e-01 7.3333333e-02 -4.6324319e-01 -1.3123421e-02 2.2360502e-01 7.2177069e-02 4.4803319e+32 4.4666733e-01
4.6995300e-01 8.0000000e-02 -4.6321504e-01 -1.3122207e-02 2.2359350e-01 7.2164184e-02 4.4473068e+32 4.4666733e-01
4.6995300e-01 8.6666667e-02 -4.6318446e-01 -1.3120889e-02 2.2358099e-01 7.2150187e-02 4.4115864e+32 4.4666733e-01
4.6995300e-01 9.3333333e-02 -4.6315144e-01 -1.3119466e-02 2.2356748e-01 7.2135083e-02 4.3732143e+32 4.4666733e-01
4.6995300e-01 1.0000000e-01 -4.6311601e-01 -1.3117938e-02 2.2355299e-01 7.2118872e-02 4.3322376e+32 4.4666733e-01
4.6995300e-01 1.0666667e-01 -4.6307816e-01 -1.3116307e-02 2.2353750e-01 7.2101558e-02 4.2887064e+32 4.4666733e-01
4.6995300e-01 1.1333333e-01 -4.6303790e-01 -1.3114571e-02 2.2352102e-01 7.2083143e-02 4.2426741e+32 4.4666733e-01
4.6995300e-01 1.2000000e-01 -4.6299524e-01 -1.3112732e-02 2.2350356e-01 7.2063632e-02 4.1941974e+32 4.4666733e-01
4.6995300e-01 1.2666667e-01 -4.6295018e-01 -1.3110789e-02 2.2348512e-01 7.2043026e-02 4.1433360e+32 4.4666733e-01
