
-------------------------------------------------------------------------------
eosDaniela/eosSLy4,  MDIVxSDIV=151x301,  accuracy=1e-06
-------------------------------------------------------------------------------
   rho_c        M         M_0         R         Omega      Omega_p       T/W           C*J/GM_s^2      I        h_plus       h_minus       Z_p      Z_b        Z_f       omega_c/Omega   r_e     r_ratio     Omega_pa    Omega+    u_phi    r_plus     r_minus    exp_gamma_eq    exp_gamma_plus    exp_gamma_minus    conv_rad    conv_plus    conv_minus  chi    q    Mgeom    M2_geom   Jgeom   S3_geom    M2_asy    M2    S3_asy    S3    B0_geom    B0/M^2    M2^GH_geom   S3^GH_geom   M4_geom   M4_asy^GH_geom   B2/M^4   S5_geom  B2_asy/M^4   M4_asy_geom   S5_asy_geom  M4_geom_2points  M4_geom_3points  M4_geom_4points
-------------------------------------------------------------------------------
9.47690e+14 1.40920e+00 1.54996e+00 1.22709e+01 3.66551e-01 1.00058e+00 2.42199e-02 6.10597e-01 1.46397e+00 0.00000e+00 2.90004e+00 2.49394e-01 4.85732e-01 2.33392e-02 4.49795e-01 1.00585e+01 9.12080e-01 1.00058e+00 1.00058e+00 4.58340e+00 0.00000e+00 1.29928e+01 9.89628e-01 1.00000e+00 9.93811e-01 1.21996e+00 1.00000e+00 1.16764e+00 3.07475e-01 -4.54168e-01 2.07908e+00 -4.07911e+00 1.32908e+00 -5.19845e+00 -5.49703e+01 -5.49370e+01 -2.10048e-01 -2.09890e-01 -1.03799e+00 -2.40133e-01 -4.19734e+00 -5.33449e+00 3.61156e+01 6.09586e+01 5.91761e-02 -5.99452e+03 7.44087e+05 6.01745e+01 -2.95691e+07 2.05058e+01 1.95365e+01 1.92621e+01 
---------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------
r/(r+r_e)  cos(theta)     rho        gamma      alpha      omega     pressure   Omega
4.9995000e-01 9.1333333e-01 -3.9898243e-01 -1.0069718e-02 1.9434553e-01 4.1203086e-02 0.0000000e+00 3.6655105e-01
4.9995000e-01 9.2000000e-01 -3.9886225e-01 -1.0064904e-02 1.9429609e-01 4.1166624e-02 0.0000000e+00 3.6655105e-01
4.9995000e-01 9.2666667e-01 -3.9874152e-01 -1.0060065e-02 1.9424643e-01 4.1130036e-02 0.0000000e+00 3.6655105e-01
4.9995000e-01 9.3333333e-01 -3.9862026e-01 -1.0055201e-02 1.9419655e-01 4.1093323e-02 0.0000000e+00 3.6655105e-01
4.9995000e-01 9.4000000e-01 -3.9849846e-01 -1.0050312e-02 1.9414645e-01 4.1056486e-02 0.0000000e+00 3.6655105e-01
4.9995000e-01 9.4666667e-01 -3.9837612e-01 -1.0045397e-02 1.9409614e-01 4.1019526e-02 0.0000000e+00 3.6655105e-01
4.9995000e-01 9.5333333e-01 -3.9825325e-01 -1.0040457e-02 1.9404561e-01 4.0982444e-02 0.0000000e+00 3.6655105e-01
4.9995000e-01 9.6000000e-01 -3.9812985e-01 -1.0035489e-02 1.9399487e-01 4.0945240e-02 0.0000000e+00 3.6655105e-01
4.9995000e-01 9.6666667e-01 -3.9800592e-01 -1.0030493e-02 1.9394393e-01 4.0907915e-02 0.0000000e+00 3.6655105e-01
4.9995000e-01 9.7333333e-01 -3.9788147e-01 -1.0025468e-02 1.9389280e-01 4.0870470e-02 0.0000000e+00 3.6655105e-01
4.9995000e-01 9.8000000e-01 -3.9775650e-01 -1.0020413e-02 1.9384149e-01 4.0832907e-02 0.0000000e+00 3.6655105e-01
4.9995000e-01 9.8666667e-01 -3.9763103e-01 -1.0015325e-02 1.9379003e-01 4.0795229e-02 0.0000000e+00 3.6655105e-01
4.9995000e-01 9.9333333e-01 -3.9750507e-01 -1.0010202e-02 1.9373844e-01 4.0757439e-02 0.0000000e+00 3.6655105e-01
4.9995000e-01 1.0000000e+00 -3.9737864e-01 -1.0005041e-02 1.9368680e-01 4.0719543e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 0.0000000e+00 -4.0274113e-01 -1.0152014e-02 1.9557167e-01 4.2663601e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 6.6666667e-03 -4.0274060e-01 -1.0151993e-02 1.9557133e-01 4.2663431e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 1.3333333e-02 -4.0273902e-01 -1.0151933e-02 1.9557069e-01 4.2662923e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 2.0000000e-02 -4.0273639e-01 -1.0151832e-02 1.9556961e-01 4.2662076e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 2.6666667e-02 -4.0273271e-01 -1.0151691e-02 1.9556809e-01 4.2660891e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 3.3333333e-02 -4.0272797e-01 -1.0151510e-02 1.9556615e-01 4.2659367e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 4.0000000e-02 -4.0272219e-01 -1.0151289e-02 1.9556377e-01 4.2657505e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 4.6666667e-02 -4.0271535e-01 -1.0151027e-02 1.9556096e-01 4.2655305e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 5.3333333e-02 -4.0270747e-01 -1.0150725e-02 1.9555772e-01 4.2652767e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 6.0000000e-02 -4.0269853e-01 -1.0150383e-02 1.9555405e-01 4.2649891e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 6.6666667e-02 -4.0268855e-01 -1.0150000e-02 1.9554995e-01 4.2646678e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 7.3333333e-02 -4.0267752e-01 -1.0149578e-02 1.9554542e-01 4.2643128e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 8.0000000e-02 -4.0266544e-01 -1.0149115e-02 1.9554046e-01 4.2639242e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 8.6666667e-02 -4.0265231e-01 -1.0148612e-02 1.9553507e-01 4.2635019e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 9.3333333e-02 -4.0263814e-01 -1.0148070e-02 1.9552924e-01 4.2630460e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 1.0000000e-01 -4.0262292e-01 -1.0147487e-02 1.9552299e-01 4.2625566e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 1.0666667e-01 -4.0260666e-01 -1.0146864e-02 1.9551632e-01 4.2620337e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 1.1333333e-01 -4.0258936e-01 -1.0146202e-02 1.9550921e-01 4.2614773e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 1.2000000e-01 -4.0257102e-01 -1.0145499e-02 1.9550168e-01 4.2608876e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 1.2666667e-01 -4.0255164e-01 -1.0144757e-02 1.9549372e-01 4.2602646e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 1.3333333e-01 -4.0253123e-01 -1.0143975e-02 1.9548533e-01 4.2596084e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 1.4000000e-01 -4.0250977e-01 -1.0143153e-02 1.9547652e-01 4.2589190e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 1.4666667e-01 -4.0248729e-01 -1.0142291e-02 1.9546728e-01 4.2581964e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 1.5333333e-01 -4.0246377e-01 -1.0141390e-02 1.9545762e-01 4.2574409e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 1.6000000e-01 -4.0243922e-01 -1.0140450e-02 1.9544754e-01 4.2566525e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 1.6666667e-01 -4.0241365e-01 -1.0139470e-02 1.9543704e-01 4.2558312e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 1.7333333e-01 -4.0238705e-01 -1.0138450e-02 1.9542611e-01 4.2549771e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 1.8000000e-01 -4.0235942e-01 -1.0137391e-02 1.9541477e-01 4.2540904e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 1.8666667e-01 -4.0233078e-01 -1.0136293e-02 1.9540300e-01 4.2531712e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 1.9333333e-01 -4.0230111e-01 -1.0135156e-02 1.9539082e-01 4.2522195e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 2.0000000e-01 -4.0227043e-01 -1.0133980e-02 1.9537822e-01 4.2512354e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 2.0666667e-01 -4.0223874e-01 -1.0132764e-02 1.9536520e-01 4.2502192e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 2.1333333e-01 -4.0220603e-01 -1.0131510e-02 1.9535177e-01 4.2491708e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 2.2000000e-01 -4.0217232e-01 -1.0130217e-02 1.9533792e-01 4.2480904e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 2.2666667e-01 -4.0213760e-01 -1.0128885e-02 1.9532366e-01 4.2469781e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 2.3333333e-01 -4.0210187e-01 -1.0127515e-02 1.9530899e-01 4.2458341e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 2.4000000e-01 -4.0206515e-01 -1.0126106e-02 1.9529391e-01 4.2446584e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 2.4666667e-01 -4.0202743e-01 -1.0124658e-02 1.9527842e-01 4.2434513e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 2.5333333e-01 -4.0198872e-01 -1.0123172e-02 1.9526252e-01 4.2422129e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 2.6000000e-01 -4.0194902e-01 -1.0121648e-02 1.9524621e-01 4.2409432e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 2.6666667e-01 -4.0190833e-01 -1.0120085e-02 1.9522950e-01 4.2396424e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 2.7333333e-01 -4.0186666e-01 -1.0118485e-02 1.9521238e-01 4.2383108e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 2.8000000e-01 -4.0182400e-01 -1.0116846e-02 1.9519486e-01 4.2369483e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 2.8666667e-01 -4.0178037e-01 -1.0115170e-02 1.9517694e-01 4.2355553e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 2.9333333e-01 -4.0173577e-01 -1.0113456e-02 1.9515862e-01 4.2341317e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 3.0000000e-01 -4.0169020e-01 -1.0111704e-02 1.9513990e-01 4.2326779e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 3.0666667e-01 -4.0164366e-01 -1.0109915e-02 1.9512078e-01 4.2311938e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 3.1333333e-01 -4.0159616e-01 -1.0108089e-02 1.9510127e-01 4.2296798e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 3.2000000e-01 -4.0154770e-01 -1.0106225e-02 1.9508136e-01 4.2281359e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 3.2666667e-01 -4.0149829e-01 -1.0104324e-02 1.9506106e-01 4.2265624e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 3.3333333e-01 -4.0144792e-01 -1.0102386e-02 1.9504037e-01 4.2249593e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 3.4000000e-01 -4.0139661e-01 -1.0100411e-02 1.9501929e-01 4.2233268e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 3.4666667e-01 -4.0134435e-01 -1.0098399e-02 1.9499783e-01 4.2216652e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 3.5333333e-01 -4.0129116e-01 -1.0096351e-02 1.9497597e-01 4.2199745e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 3.6000000e-01 -4.0123703e-01 -1.0094266e-02 1.9495374e-01 4.2182550e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 3.6666667e-01 -4.0118197e-01 -1.0092145e-02 1.9493112e-01 4.2165068e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 3.7333333e-01 -4.0112598e-01 -1.0089987e-02 1.9490812e-01 4.2147300e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 3.8000000e-01 -4.0106906e-01 -1.0087794e-02 1.9488473e-01 4.2129249e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 3.8666667e-01 -4.0101123e-01 -1.0085564e-02 1.9486098e-01 4.2110916e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 3.9333333e-01 -4.0095248e-01 -1.0083299e-02 1.9483684e-01 4.2092302e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 4.0000000e-01 -4.0089283e-01 -1.0080998e-02 1.9481233e-01 4.2073411e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 4.0666667e-01 -4.0083226e-01 -1.0078661e-02 1.9478745e-01 4.2054242e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 4.1333333e-01 -4.0077079e-01 -1.0076289e-02 1.9476220e-01 4.2034798e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 4.2000000e-01 -4.0070842e-01 -1.0073882e-02 1.9473658e-01 4.2015082e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 4.2666667e-01 -4.0064516e-01 -1.0071440e-02 1.9471059e-01 4.1995093e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 4.3333333e-01 -4.0058101e-01 -1.0068963e-02 1.9468424e-01 4.1974835e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 4.4000000e-01 -4.0051597e-01 -1.0066451e-02 1.9465752e-01 4.1954308e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 4.4666667e-01 -4.0045005e-01 -1.0063904e-02 1.9463044e-01 4.1933515e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 4.5333333e-01 -4.0038325e-01 -1.0061323e-02 1.9460301e-01 4.1912458e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 4.6000000e-01 -4.0031559e-01 -1.0058708e-02 1.9457521e-01 4.1891138e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 4.6666667e-01 -4.0024705e-01 -1.0056058e-02 1.9454706e-01 4.1869557e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 4.7333333e-01 -4.0017764e-01 -1.0053375e-02 1.9451855e-01 4.1847717e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 4.8000000e-01 -4.0010738e-01 -1.0050657e-02 1.9448969e-01 4.1825620e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 4.8666667e-01 -4.0003627e-01 -1.0047906e-02 1.9446047e-01 4.1803267e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 4.9333333e-01 -3.9996430e-01 -1.0045122e-02 1.9443091e-01 4.1780661e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 5.0000000e-01 -3.9989149e-01 -1.0042304e-02 1.9440101e-01 4.1757803e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 5.0666667e-01 -3.9981783e-01 -1.0039453e-02 1.9437075e-01 4.1734695e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 5.1333333e-01 -3.9974334e-01 -1.0036569e-02 1.9434016e-01 4.1711339e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 5.2000000e-01 -3.9966802e-01 -1.0033652e-02 1.9430922e-01 4.1687738e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 5.2666667e-01 -3.9959187e-01 -1.0030702e-02 1.9427794e-01 4.1663892e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 5.3333333e-01 -3.9951490e-01 -1.0027720e-02 1.9424633e-01 4.1639805e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 5.4000000e-01 -3.9943712e-01 -1.0024705e-02 1.9421438e-01 4.1615477e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 5.4666667e-01 -3.9935852e-01 -1.0021659e-02 1.9418210e-01 4.1590912e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 5.5333333e-01 -3.9927912e-01 -1.0018580e-02 1.9414948e-01 4.1566111e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 5.6000000e-01 -3.9919891e-01 -1.0015469e-02 1.9411654e-01 4.1541076e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 5.6666667e-01 -3.9911791e-01 -1.0012327e-02 1.9408327e-01 4.1515810e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 5.7333333e-01 -3.9903611e-01 -1.0009154e-02 1.9404967e-01 4.1490314e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 5.8000000e-01 -3.9895353e-01 -1.0005949e-02 1.9401575e-01 4.1464591e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 5.8666667e-01 -3.9887017e-01 -1.0002712e-02 1.9398151e-01 4.1438642e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 5.9333333e-01 -3.9878604e-01 -9.9994453e-03 1.9394695e-01 4.1412470e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 6.0000000e-01 -3.9870113e-01 -9.9961473e-03 1.9391208e-01 4.1386078e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 6.0666667e-01 -3.9861546e-01 -9.9928188e-03 1.9387689e-01 4.1359466e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 6.1333333e-01 -3.9852902e-01 -9.9894599e-03 1.9384139e-01 4.1332638e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 6.2000000e-01 -3.9844184e-01 -9.9860707e-03 1.9380558e-01 4.1305596e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 6.2666667e-01 -3.9835390e-01 -9.9826514e-03 1.9376946e-01 4.1278341e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 6.3333333e-01 -3.9826522e-01 -9.9792022e-03 1.9373303e-01 4.1250877e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 6.4000000e-01 -3.9817581e-01 -9.9757233e-03 1.9369630e-01 4.1223204e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 6.4666667e-01 -3.9808566e-01 -9.9722149e-03 1.9365927e-01 4.1195326e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 6.5333333e-01 -3.9799478e-01 -9.9686771e-03 1.9362194e-01 4.1167244e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 6.6000000e-01 -3.9790318e-01 -9.9651101e-03 1.9358432e-01 4.1138961e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 6.6666667e-01 -3.9781086e-01 -9.9615142e-03 1.9354640e-01 4.1110479e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 6.7333333e-01 -3.9771783e-01 -9.9578894e-03 1.9350819e-01 4.1081799e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 6.8000000e-01 -3.9762409e-01 -9.9542360e-03 1.9346968e-01 4.1052924e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 6.8666667e-01 -3.9752965e-01 -9.9505541e-03 1.9343089e-01 4.1023856e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 6.9333333e-01 -3.9743451e-01 -9.9468440e-03 1.9339182e-01 4.0994598e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 7.0000000e-01 -3.9733868e-01 -9.9431058e-03 1.9335245e-01 4.0965150e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 7.0666667e-01 -3.9724217e-01 -9.9393396e-03 1.9331281e-01 4.0935514e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 7.1333333e-01 -3.9714497e-01 -9.9355457e-03 1.9327289e-01 4.0905694e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 7.2000000e-01 -3.9704709e-01 -9.9317243e-03 1.9323269e-01 4.0875691e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 7.2666667e-01 -3.9694855e-01 -9.9278755e-03 1.9319221e-01 4.0845506e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 7.3333333e-01 -3.9684933e-01 -9.9239994e-03 1.9315146e-01 4.0815142e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 7.4000000e-01 -3.9674945e-01 -9.9200964e-03 1.9311043e-01 4.0784600e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 7.4666667e-01 -3.9664892e-01 -9.9161665e-03 1.9306914e-01 4.0753883e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 7.5333333e-01 -3.9654773e-01 -9.9122099e-03 1.9302758e-01 4.0722991e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 7.6000000e-01 -3.9644589e-01 -9.9082267e-03 1.9298575e-01 4.0691928e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 7.6666667e-01 -3.9634341e-01 -9.9042173e-03 1.9294366e-01 4.0660694e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 7.7333333e-01 -3.9624029e-01 -9.9001816e-03 1.9290130e-01 4.0629292e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 7.8000000e-01 -3.9613653e-01 -9.8961200e-03 1.9285868e-01 4.0597724e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 7.8666667e-01 -3.9603215e-01 -9.8920324e-03 1.9281581e-01 4.0565991e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 7.9333333e-01 -3.9592714e-01 -9.8879192e-03 1.9277268e-01 4.0534095e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 8.0000000e-01 -3.9582152e-01 -9.8837805e-03 1.9272929e-01 4.0502038e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 8.0666667e-01 -3.9571527e-01 -9.8796164e-03 1.9268565e-01 4.0469823e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 8.1333333e-01 -3.9560843e-01 -9.8754271e-03 1.9264176e-01 4.0437450e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 8.2000000e-01 -3.9550097e-01 -9.8712128e-03 1.9259762e-01 4.0404923e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 8.2666667e-01 -3.9539292e-01 -9.8669735e-03 1.9255323e-01 4.0372243e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 8.3333333e-01 -3.9528428e-01 -9.8627095e-03 1.9250861e-01 4.0339412e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 8.4000000e-01 -3.9517504e-01 -9.8584209e-03 1.9246374e-01 4.0306432e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 8.4666667e-01 -3.9506523e-01 -9.8541078e-03 1.9241863e-01 4.0273306e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 8.5333333e-01 -3.9495484e-01 -9.8497704e-03 1.9237328e-01 4.0240036e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 8.6000000e-01 -3.9484387e-01 -9.8454089e-03 1.9232770e-01 4.0206624e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 8.6666667e-01 -3.9473234e-01 -9.8410233e-03 1.9228189e-01 4.0173073e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 8.7333333e-01 -3.9462025e-01 -9.8366137e-03 1.9223584e-01 4.0139383e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 8.8000000e-01 -3.9450760e-01 -9.8321804e-03 1.9218957e-01 4.0105559e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 8.8666667e-01 -3.9439440e-01 -9.8277233e-03 1.9214308e-01 4.0071601e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 8.9333333e-01 -3.9428065e-01 -9.8232426e-03 1.9209636e-01 4.0037512e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 9.0000000e-01 -3.9416636e-01 -9.8187383e-03 1.9204942e-01 4.0003295e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 9.0666667e-01 -3.9405153e-01 -9.8142105e-03 1.9200226e-01 3.9968950e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 9.1333333e-01 -3.9393616e-01 -9.8096592e-03 1.9195488e-01 3.9934480e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 9.2000000e-01 -3.9382026e-01 -9.8050842e-03 1.9190728e-01 3.9899885e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 9.2666667e-01 -3.9370384e-01 -9.8004857e-03 1.9185946e-01 3.9865169e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 9.3333333e-01 -3.9358688e-01 -9.7958633e-03 1.9181144e-01 3.9830331e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 9.4000000e-01 -3.9346940e-01 -9.7912169e-03 1.9176320e-01 3.9795373e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 9.4666667e-01 -3.9335139e-01 -9.7865461e-03 1.9171474e-01 3.9760296e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 9.5333333e-01 -3.9323287e-01 -9.7818505e-03 1.9166609e-01 3.9725101e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 9.6000000e-01 -3.9311383e-01 -9.7771294e-03 1.9161722e-01 3.9689787e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 9.6666667e-01 -3.9299427e-01 -9.7723822e-03 1.9156816e-01 3.9654355e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 9.7333333e-01 -3.9287420e-01 -9.7676079e-03 1.9151891e-01 3.9618806e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 9.8000000e-01 -3.9275363e-01 -9.7628052e-03 1.9146949e-01 3.9583141e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 9.8666667e-01 -3.9263257e-01 -9.7579726e-03 1.9141990e-01 3.9547361e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 9.9333333e-01 -3.9251103e-01 -9.7531083e-03 1.9137019e-01 3.9511467e-02 0.0000000e+00 3.6655105e-01
5.0328300e-01 1.0000000e+00 -3.9238903e-01 -9.7482100e-03 1.9132041e-01 3.9475463e-02 0.0000000e+00 3.6655105e-01
5.0661600e-01 0.0000000e+00 -3.9741447e-01 -9.8807335e-03 1.9306157e-01 4.1277861e-02 0.0000000e+00 3.6655105e-01
5.0661600e-01 6.6666667e-03 -3.9741397e-01 -9.8807144e-03 1.9306125e-01 4.1277702e-02 0.0000000e+00 3.6655105e-01
5.0661600e-01 1.3333333e-02 -3.9741245e-01 -9.8806573e-03 1.9306063e-01 4.1277224e-02 0.0000000e+00 3.6655105e-01
5.0661600e-01 2.0000000e-02 -3.9740993e-01 -9.8805620e-03 1.9305960e-01 4.1276427e-02 0.0000000e+00 3.6655105e-01
5.0661600e-01 2.6666667e-02 -3.9740640e-01 -9.8804287e-03 1.9305815e-01 4.1275311e-02 0.0000000e+00 3.6655105e-01
5.0661600e-01 3.3333333e-02 -3.9740186e-01 -9.8802574e-03 1.9305629e-01 4.1273877e-02 0.0000000e+00 3.6655105e-01
5.0661600e-01 4.0000000e-02 -3.9739632e-01 -9.8800479e-03 1.9305401e-01 4.1272125e-02 0.0000000e+00 3.6655105e-01
5.0661600e-01 4.6666667e-02 -3.9738977e-01 -9.8798004e-03 1.9305133e-01 4.1270054e-02 0.0000000e+00 3.6655105e-01
5.0661600e-01 5.3333333e-02 -3.9738221e-01 -9.8795149e-03 1.9304823e-01 4.1267665e-02 0.0000000e+00 3.6655105e-01
5.0661600e-01 6.0000000e-02 -3.9737364e-01 -9.8791914e-03 1.9304471e-01 4.1264959e-02 0.0000000e+00 3.6655105e-01
5.0661600e-01 6.6666667e-02 -3.9736407e-01 -9.8788299e-03 1.9304079e-01 4.1261935e-02 0.0000000e+00 3.6655105e-01
