
-------------------------------------------------------------------------------
eosDaniela/eosSLy4,  MDIVxSDIV=151x301,  accuracy=1e-06
-------------------------------------------------------------------------------
   rho_c        M         M_0         R         Omega      Omega_p       T/W           C*J/GM_s^2      I        h_plus       h_minus       Z_p      Z_b        Z_f       omega_c/Omega   r_e     r_ratio     Omega_pa    Omega+    u_phi    r_plus     r_minus    exp_gamma_eq    exp_gamma_plus    exp_gamma_minus    conv_rad    conv_plus    conv_minus  chi    q    Mgeom    M2_geom   Jgeom   S3_geom    M2_asy    M2    S3_asy    S3    B0_geom    B0/M^2    M2^GH_geom   S3^GH_geom   M4_geom   M4_asy^GH_geom   B2/M^4   S5_geom  B2_asy/M^4   M4_asy_geom   S5_asy_geom  M4_geom_2points  M4_geom_3points  M4_geom_4points
-------------------------------------------------------------------------------
9.47690e+14 1.56138e+00 1.72049e+00 1.36979e+01 6.15062e-01 9.02166e-01 7.57878e-02 1.34446e+00 1.92107e+00 0.00000e+00 5.65289e+00 2.97628e-01 7.67285e-01 -1.35157e-01 4.88710e-01 1.11944e+01 7.36260e-01 9.02166e-01 9.02166e-01 4.92129e+00 0.00000e+00 1.69316e+01 9.90589e-01 1.00000e+00 9.95952e-01 1.22364e+00 1.00000e+00 1.14288e+00 5.51482e-01 -1.17672e+00 2.30360e+00 -1.43746e+01 2.92647e+00 -3.59462e+01 -1.93729e+02 -1.93596e+02 -1.45244e+00 -1.45134e+00 -1.14710e+00 -2.16167e-01 -1.49261e+01 -3.72072e+01 2.42459e+02 2.91385e+02 1.31486e-01 -2.03400e+04 6.75792e+05 2.79650e+02 -2.53253e+08 2.18202e+02 2.16515e+02 2.15926e+02 
---------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------
r/(r+r_e)  cos(theta)     rho        gamma      alpha      omega     pressure   Omega
4.9328400e-01 3.8666667e-01 -4.1883375e-01 -9.8016593e-03 2.0233866e-01 7.4266931e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 3.9333333e-01 -4.1864541e-01 -9.7953360e-03 2.0226565e-01 7.4168123e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 4.0000000e-01 -4.1845486e-01 -9.7889318e-03 2.0219179e-01 7.4068316e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 4.0666667e-01 -4.1826213e-01 -9.7824479e-03 2.0211708e-01 7.3967536e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 4.1333333e-01 -4.1806725e-01 -9.7758853e-03 2.0204155e-01 7.3865804e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 4.2000000e-01 -4.1787028e-01 -9.7692451e-03 2.0196520e-01 7.3763146e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 4.2666667e-01 -4.1767123e-01 -9.7625283e-03 2.0188805e-01 7.3659583e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 4.3333333e-01 -4.1747016e-01 -9.7557361e-03 2.0181012e-01 7.3555138e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 4.4000000e-01 -4.1726708e-01 -9.7488695e-03 2.0173141e-01 7.3449835e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 4.4666667e-01 -4.1706204e-01 -9.7419295e-03 2.0165195e-01 7.3343695e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 4.5333333e-01 -4.1685508e-01 -9.7349173e-03 2.0157173e-01 7.3236741e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 4.6000000e-01 -4.1664622e-01 -9.7278339e-03 2.0149079e-01 7.3128994e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 4.6666667e-01 -4.1643551e-01 -9.7206803e-03 2.0140913e-01 7.3020476e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 4.7333333e-01 -4.1622296e-01 -9.7134577e-03 2.0132676e-01 7.2911208e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 4.8000000e-01 -4.1600863e-01 -9.7061669e-03 2.0124370e-01 7.2801211e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 4.8666667e-01 -4.1579254e-01 -9.6988092e-03 2.0115996e-01 7.2690506e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 4.9333333e-01 -4.1557472e-01 -9.6913855e-03 2.0107555e-01 7.2579113e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 5.0000000e-01 -4.1535522e-01 -9.6838968e-03 2.0099049e-01 7.2467053e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 5.0666667e-01 -4.1513405e-01 -9.6763442e-03 2.0090479e-01 7.2354344e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 5.1333333e-01 -4.1491125e-01 -9.6687287e-03 2.0081845e-01 7.2241007e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 5.2000000e-01 -4.1468685e-01 -9.6610513e-03 2.0073150e-01 7.2127060e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 5.2666667e-01 -4.1446089e-01 -9.6533130e-03 2.0064395e-01 7.2012523e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 5.3333333e-01 -4.1423339e-01 -9.6455148e-03 2.0055580e-01 7.1897415e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 5.4000000e-01 -4.1400439e-01 -9.6376576e-03 2.0046707e-01 7.1781753e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 5.4666667e-01 -4.1377392e-01 -9.6297426e-03 2.0037777e-01 7.1665555e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 5.5333333e-01 -4.1354199e-01 -9.6217706e-03 2.0028791e-01 7.1548840e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 5.6000000e-01 -4.1330866e-01 -9.6137427e-03 2.0019751e-01 7.1431625e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 5.6666667e-01 -4.1307393e-01 -9.6056597e-03 2.0010657e-01 7.1313926e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 5.7333333e-01 -4.1283785e-01 -9.5975227e-03 2.0001510e-01 7.1195761e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 5.8000000e-01 -4.1260044e-01 -9.5893325e-03 1.9992313e-01 7.1077146e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 5.8666667e-01 -4.1236173e-01 -9.5810902e-03 1.9983064e-01 7.0958097e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 5.9333333e-01 -4.1212174e-01 -9.5727966e-03 1.9973767e-01 7.0838631e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 6.0000000e-01 -4.1188050e-01 -9.5644527e-03 1.9964422e-01 7.0718762e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 6.0666667e-01 -4.1163805e-01 -9.5560594e-03 1.9955029e-01 7.0598507e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 6.1333333e-01 -4.1139440e-01 -9.5476176e-03 1.9945590e-01 7.0477880e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 6.2000000e-01 -4.1114958e-01 -9.5391281e-03 1.9936107e-01 7.0356896e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 6.2666667e-01 -4.1090362e-01 -9.5305920e-03 1.9926579e-01 7.0235571e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 6.3333333e-01 -4.1065655e-01 -9.5220100e-03 1.9917008e-01 7.0113917e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 6.4000000e-01 -4.1040838e-01 -9.5133830e-03 1.9907395e-01 6.9991949e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 6.4666667e-01 -4.1015915e-01 -9.5047119e-03 1.9897740e-01 6.9869682e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 6.5333333e-01 -4.0990888e-01 -9.4959976e-03 1.9888046e-01 6.9747127e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 6.6000000e-01 -4.0965759e-01 -9.4872408e-03 1.9878312e-01 6.9624300e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 6.6666667e-01 -4.0940530e-01 -9.4784425e-03 1.9868540e-01 6.9501212e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 6.7333333e-01 -4.0915204e-01 -9.4696034e-03 1.9858730e-01 6.9377877e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 6.8000000e-01 -4.0889784e-01 -9.4607244e-03 1.9848884e-01 6.9254308e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 6.8666667e-01 -4.0864271e-01 -9.4518063e-03 1.9839002e-01 6.9130515e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 6.9333333e-01 -4.0838668e-01 -9.4428499e-03 1.9829086e-01 6.9006513e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 7.0000000e-01 -4.0812977e-01 -9.4338559e-03 1.9819135e-01 6.8882312e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 7.0666667e-01 -4.0787200e-01 -9.4248252e-03 1.9809151e-01 6.8757925e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 7.1333333e-01 -4.0761340e-01 -9.4157586e-03 1.9799135e-01 6.8633363e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 7.2000000e-01 -4.0735397e-01 -9.4066567e-03 1.9789088e-01 6.8508636e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 7.2666667e-01 -4.0709376e-01 -9.3975204e-03 1.9779009e-01 6.8383757e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 7.3333333e-01 -4.0683277e-01 -9.3883505e-03 1.9768901e-01 6.8258736e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 7.4000000e-01 -4.0657102e-01 -9.3791475e-03 1.9758764e-01 6.8133584e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 7.4666667e-01 -4.0630854e-01 -9.3699124e-03 1.9748599e-01 6.8008310e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 7.5333333e-01 -4.0604534e-01 -9.3606458e-03 1.9738405e-01 6.7882926e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 7.6000000e-01 -4.0578145e-01 -9.3513484e-03 1.9728185e-01 6.7757440e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 7.6666667e-01 -4.0551688e-01 -9.3420209e-03 1.9717939e-01 6.7631863e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 7.7333333e-01 -4.0525165e-01 -9.3326641e-03 1.9707668e-01 6.7506205e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 7.8000000e-01 -4.0498578e-01 -9.3232785e-03 1.9697372e-01 6.7380473e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 7.8666667e-01 -4.0471929e-01 -9.3138650e-03 1.9687051e-01 6.7254678e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 7.9333333e-01 -4.0445219e-01 -9.3044241e-03 1.9676708e-01 6.7128828e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 8.0000000e-01 -4.0418450e-01 -9.2949565e-03 1.9666341e-01 6.7002932e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 8.0666667e-01 -4.0391625e-01 -9.2854629e-03 1.9655953e-01 6.6876997e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 8.1333333e-01 -4.0364744e-01 -9.2759439e-03 1.9645543e-01 6.6751033e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 8.2000000e-01 -4.0337809e-01 -9.2664002e-03 1.9635113e-01 6.6625046e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 8.2666667e-01 -4.0310822e-01 -9.2568323e-03 1.9624663e-01 6.6499044e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 8.3333333e-01 -4.0283785e-01 -9.2472409e-03 1.9614193e-01 6.6373036e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 8.4000000e-01 -4.0256699e-01 -9.2376266e-03 1.9603704e-01 6.6247027e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 8.4666667e-01 -4.0229566e-01 -9.2279900e-03 1.9593197e-01 6.6121027e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 8.5333333e-01 -4.0202387e-01 -9.2183317e-03 1.9582672e-01 6.5995040e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 8.6000000e-01 -4.0175164e-01 -9.2086522e-03 1.9572131e-01 6.5869076e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 8.6666667e-01 -4.0147898e-01 -9.1989522e-03 1.9561572e-01 6.5743140e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 8.7333333e-01 -4.0120591e-01 -9.1892322e-03 1.9550998e-01 6.5617239e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 8.8000000e-01 -4.0093244e-01 -9.1794927e-03 1.9540409e-01 6.5491381e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 8.8666667e-01 -4.0065859e-01 -9.1697343e-03 1.9529805e-01 6.5365572e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 8.9333333e-01 -4.0038437e-01 -9.1599575e-03 1.9519187e-01 6.5239820e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 9.0000000e-01 -4.0010980e-01 -9.1501629e-03 1.9508554e-01 6.5114130e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 9.0666667e-01 -3.9983488e-01 -9.1403509e-03 1.9497909e-01 6.4988512e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 9.1333333e-01 -3.9955963e-01 -9.1305222e-03 1.9487251e-01 6.4862970e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 9.2000000e-01 -3.9928406e-01 -9.1206771e-03 1.9476581e-01 6.4737512e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 9.2666667e-01 -3.9900819e-01 -9.1108163e-03 1.9465900e-01 6.4612145e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 9.3333333e-01 -3.9873202e-01 -9.1009400e-03 1.9455207e-01 6.4486874e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 9.4000000e-01 -3.9845557e-01 -9.0910489e-03 1.9444503e-01 6.4361704e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 9.4666667e-01 -3.9817885e-01 -9.0811434e-03 1.9433789e-01 6.4236641e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 9.5333333e-01 -3.9790186e-01 -9.0712238e-03 1.9423064e-01 6.4111685e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 9.6000000e-01 -3.9762463e-01 -9.0612907e-03 1.9412331e-01 6.3986839e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 9.6666667e-01 -3.9734717e-01 -9.0513443e-03 1.9401588e-01 6.3862098e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 9.7333333e-01 -3.9706947e-01 -9.0413850e-03 1.9390837e-01 6.3737456e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 9.8000000e-01 -3.9679158e-01 -9.0314132e-03 1.9380079e-01 6.3612901e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 9.8666667e-01 -3.9651349e-01 -9.0214291e-03 1.9369314e-01 6.3488416e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 9.9333333e-01 -3.9623523e-01 -9.0114328e-03 1.9358544e-01 6.3363973e-02 0.0000000e+00 6.1506178e-01
4.9328400e-01 1.0000000e+00 -3.9595684e-01 -9.0014245e-03 1.9347771e-01 6.3239534e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 0.0000000e+00 -4.1892660e-01 -9.7238918e-03 2.0192783e-01 7.4901145e-02 6.0718352e+26 6.1506178e-01
4.9661700e-01 6.6666667e-03 -4.1892477e-01 -9.7238335e-03 2.0192672e-01 7.4900149e-02 6.0310059e+26 6.1506178e-01
4.9661700e-01 1.3333333e-02 -4.1891929e-01 -9.7236586e-03 2.0192460e-01 7.4897159e-02 5.9100267e+26 6.1506178e-01
4.9661700e-01 2.0000000e-02 -4.1891014e-01 -9.7233671e-03 2.0192107e-01 7.4892179e-02 5.7133047e+26 6.1506178e-01
4.9661700e-01 2.6666667e-02 -4.1889735e-01 -9.7229591e-03 2.0191611e-01 7.4885209e-02 5.4478002e+26 6.1506178e-01
4.9661700e-01 3.3333333e-02 -4.1888090e-01 -9.7224348e-03 2.0190975e-01 7.4876254e-02 5.1224966e+26 6.1506178e-01
4.9661700e-01 4.0000000e-02 -4.1886082e-01 -9.7217942e-03 2.0190198e-01 7.4865317e-02 4.7471136e+26 6.1506178e-01
4.9661700e-01 4.6666667e-02 -4.1883710e-01 -9.7210375e-03 2.0189280e-01 7.4852403e-02 4.3308762e+26 6.1506178e-01
4.9661700e-01 5.3333333e-02 -4.1880975e-01 -9.7201650e-03 2.0188222e-01 7.4837519e-02 3.8846809e+26 6.1506178e-01
4.9661700e-01 6.0000000e-02 -4.1877878e-01 -9.7191768e-03 2.0187023e-01 7.4820672e-02 3.4213995e+26 6.1506178e-01
4.9661700e-01 6.6666667e-02 -4.1874421e-01 -9.7180732e-03 2.0185686e-01 7.4801868e-02 2.9538368e+26 6.1506178e-01
4.9661700e-01 7.3333333e-02 -4.1870604e-01 -9.7168545e-03 2.0184209e-01 7.4781117e-02 2.4943849e+26 6.1506178e-01
4.9661700e-01 8.0000000e-02 -4.1866429e-01 -9.7155210e-03 2.0182593e-01 7.4758428e-02 2.0546780e+26 6.1506178e-01
4.9661700e-01 8.6666667e-02 -4.1861897e-01 -9.7140731e-03 2.0180840e-01 7.4733811e-02 1.6451363e+26 6.1506178e-01
4.9661700e-01 9.3333333e-02 -4.1857010e-01 -9.7125110e-03 2.0178949e-01 7.4707278e-02 1.2730598e+26 6.1506178e-01
4.9661700e-01 1.0000000e-01 -4.1851770e-01 -9.7108353e-03 2.0176921e-01 7.4678840e-02 9.4650182e+25 6.1506178e-01
4.9661700e-01 1.0666667e-01 -4.1846177e-01 -9.7090463e-03 2.0174757e-01 7.4648510e-02 6.7497488e+25 6.1506178e-01
4.9661700e-01 1.1333333e-01 -4.1840235e-01 -9.7071445e-03 2.0172458e-01 7.4616301e-02 4.5967811e+25 6.1506178e-01
4.9661700e-01 1.2000000e-01 -4.1833945e-01 -9.7051304e-03 2.0170024e-01 7.4582228e-02 2.9221023e+25 6.1506178e-01
4.9661700e-01 1.2666667e-01 -4.1827309e-01 -9.7030044e-03 2.0167456e-01 7.4546305e-02 1.6788752e+25 6.1506178e-01
4.9661700e-01 1.3333333e-01 -4.1820330e-01 -9.7007671e-03 2.0164756e-01 7.4508548e-02 8.4006544e+24 6.1506178e-01
4.9661700e-01 1.4000000e-01 -4.1813009e-01 -9.6984190e-03 2.0161923e-01 7.4468972e-02 3.3815824e+24 6.1506178e-01
4.9661700e-01 1.4666667e-01 -4.1805349e-01 -9.6959608e-03 2.0158959e-01 7.4427595e-02 9.0213068e+23 6.1506178e-01
4.9661700e-01 1.5333333e-01 -4.1797352e-01 -9.6933930e-03 2.0155865e-01 7.4384434e-02 8.3849867e+22 6.1506178e-01
4.9661700e-01 1.6000000e-01 -4.1789021e-01 -9.6907163e-03 2.0152642e-01 7.4339506e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 1.6666667e-01 -4.1780359e-01 -9.6879312e-03 2.0149290e-01 7.4292831e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 1.7333333e-01 -4.1771368e-01 -9.6850385e-03 2.0145812e-01 7.4244427e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 1.8000000e-01 -4.1762051e-01 -9.6820388e-03 2.0142207e-01 7.4194314e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 1.8666667e-01 -4.1752411e-01 -9.6789328e-03 2.0138477e-01 7.4142511e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 1.9333333e-01 -4.1742450e-01 -9.6757213e-03 2.0134624e-01 7.4089040e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 2.0000000e-01 -4.1732172e-01 -9.6724050e-03 2.0130647e-01 7.4033920e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 2.0666667e-01 -4.1721580e-01 -9.6689847e-03 2.0126549e-01 7.3977173e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 2.1333333e-01 -4.1710676e-01 -9.6654612e-03 2.0122331e-01 7.3918820e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 2.2000000e-01 -4.1699464e-01 -9.6618352e-03 2.0117994e-01 7.3858883e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 2.2666667e-01 -4.1687948e-01 -9.6581075e-03 2.0113539e-01 7.3797384e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 2.3333333e-01 -4.1676129e-01 -9.6542790e-03 2.0108967e-01 7.3734346e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 2.4000000e-01 -4.1664012e-01 -9.6503506e-03 2.0104279e-01 7.3669790e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 2.4666667e-01 -4.1651600e-01 -9.6463230e-03 2.0099478e-01 7.3603741e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 2.5333333e-01 -4.1638896e-01 -9.6421971e-03 2.0094564e-01 7.3536220e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 2.6000000e-01 -4.1625904e-01 -9.6379739e-03 2.0089538e-01 7.3467250e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 2.6666667e-01 -4.1612626e-01 -9.6336542e-03 2.0084402e-01 7.3396856e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 2.7333333e-01 -4.1599067e-01 -9.6292389e-03 2.0079157e-01 7.3325060e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 2.8000000e-01 -4.1585230e-01 -9.6247289e-03 2.0073805e-01 7.3251886e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 2.8666667e-01 -4.1571117e-01 -9.6201252e-03 2.0068347e-01 7.3177357e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 2.9333333e-01 -4.1556734e-01 -9.6154286e-03 2.0062784e-01 7.3101497e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 3.0000000e-01 -4.1542082e-01 -9.6106402e-03 2.0057117e-01 7.3024330e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 3.0666667e-01 -4.1527167e-01 -9.6057608e-03 2.0051348e-01 7.2945879e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 3.1333333e-01 -4.1511990e-01 -9.6007914e-03 2.0045478e-01 7.2866168e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 3.2000000e-01 -4.1496557e-01 -9.5957330e-03 2.0039509e-01 7.2785220e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 3.2666667e-01 -4.1480869e-01 -9.5905866e-03 2.0033443e-01 7.2703058e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 3.3333333e-01 -4.1464932e-01 -9.5853531e-03 2.0027279e-01 7.2619708e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 3.4000000e-01 -4.1448747e-01 -9.5800334e-03 2.0021020e-01 7.2535190e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 3.4666667e-01 -4.1432320e-01 -9.5746286e-03 2.0014667e-01 7.2449530e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 3.5333333e-01 -4.1415653e-01 -9.5691397e-03 2.0008222e-01 7.2362751e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 3.6000000e-01 -4.1398750e-01 -9.5635676e-03 2.0001686e-01 7.2274874e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 3.6666667e-01 -4.1381614e-01 -9.5579134e-03 1.9995060e-01 7.2185925e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 3.7333333e-01 -4.1364250e-01 -9.5521779e-03 1.9988345e-01 7.2095924e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 3.8000000e-01 -4.1346659e-01 -9.5463623e-03 1.9981543e-01 7.2004895e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 3.8666667e-01 -4.1328847e-01 -9.5404675e-03 1.9974656e-01 7.1912861e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 3.9333333e-01 -4.1310816e-01 -9.5344945e-03 1.9967684e-01 7.1819844e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 4.0000000e-01 -4.1292570e-01 -9.5284443e-03 1.9960629e-01 7.1725866e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 4.0666667e-01 -4.1274112e-01 -9.5223179e-03 1.9953492e-01 7.1630949e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 4.1333333e-01 -4.1255446e-01 -9.5161163e-03 1.9946275e-01 7.1535114e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 4.2000000e-01 -4.1236575e-01 -9.5098405e-03 1.9938979e-01 7.1438385e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 4.2666667e-01 -4.1217502e-01 -9.5034915e-03 1.9931605e-01 7.1340781e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 4.3333333e-01 -4.1198231e-01 -9.4970702e-03 1.9924155e-01 7.1242325e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 4.4000000e-01 -4.1178765e-01 -9.4905777e-03 1.9916630e-01 7.1143037e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 4.4666667e-01 -4.1159108e-01 -9.4840150e-03 1.9909030e-01 7.1042938e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 4.5333333e-01 -4.1139263e-01 -9.4773830e-03 1.9901358e-01 7.0942048e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 4.6000000e-01 -4.1119232e-01 -9.4706827e-03 1.9893615e-01 7.0840388e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 4.6666667e-01 -4.1099020e-01 -9.4639151e-03 1.9885801e-01 7.0737978e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 4.7333333e-01 -4.1078629e-01 -9.4570812e-03 1.9877919e-01 7.0634838e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 4.8000000e-01 -4.1058062e-01 -9.4501819e-03 1.9869968e-01 7.0530987e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 4.8666667e-01 -4.1037324e-01 -9.4432182e-03 1.9861952e-01 7.0426445e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 4.9333333e-01 -4.1016416e-01 -9.4361911e-03 1.9853870e-01 7.0321231e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 5.0000000e-01 -4.0995342e-01 -9.4291015e-03 1.9845724e-01 7.0215363e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 5.0666667e-01 -4.0974105e-01 -9.4219504e-03 1.9837516e-01 7.0108860e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 5.1333333e-01 -4.0952708e-01 -9.4147387e-03 1.9829245e-01 7.0001740e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 5.2000000e-01 -4.0931154e-01 -9.4074674e-03 1.9820915e-01 6.9894022e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 5.2666667e-01 -4.0909446e-01 -9.4001374e-03 1.9812524e-01 6.9785723e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 5.3333333e-01 -4.0887586e-01 -9.3927496e-03 1.9804076e-01 6.9676860e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 5.4000000e-01 -4.0865579e-01 -9.3853050e-03 1.9795570e-01 6.9567452e-02 0.0000000e+00 6.1506178e-01
4.9661700e-01 5.4666667e-01 -4.0843426e-01 -9.3778044e-03 1.9787009e-01 6.9457514e-02 0.0000000e+00 6.1506178e-01
